frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
10189, 339.6, 0.990254, 1, 0.181681, 0.286039, -0.940837, -0.145506, 0.316259, -0.937448, 0.255906, 0.507278, -0.82291, -0.0681918, 0.561439, -0.824703
10190, 339.633, 0.989571, 1, 0.22988, 0.281976, -0.931475, -0.144882, 0.325035, -0.934538, 0.300264, 0.495186, -0.81525, -0.0700135, 0.567127, -0.820649
10191, 339.667, 0.989282, 1, 0.240152, 0.283893, -0.928295, -0.124454, 0.319088, -0.939518, 0.313533, 0.492182, -0.812068, -0.0465153, 0.558582, -0.828144
10192, 339.7, 0.988623, 1, 0.202278, 0.270315, -0.941283, -0.110312, 0.293268, -0.949645, 0.276638, 0.480801, -0.832047, -0.0325585, 0.530641, -0.846971
10193, 339.733, 0.988602, 1, 0.187489, 0.27296, -0.943578, -0.111667, 0.296157, -0.948589, 0.262251, 0.484042, -0.834822, -0.0337642, 0.532075, -0.846023
10194, 339.767, 0.98766, 1, 0.236941, 0.286422, -0.928343, -0.141373, 0.318332, -0.937379, 0.315444, 0.493038, -0.810808, -0.0584543, 0.557186, -0.828328
10195, 339.8, 0.988856, 1, 0.208473, 0.298667, -0.931309, -0.142029, 0.316888, -0.937769, 0.290626, 0.512177, -0.808215, -0.0566169, 0.560343, -0.826323
10196, 339.833, 0.989041, 1, 0.206371, 0.298421, -0.931856, -0.138845, 0.317854, -0.937918, 0.288211, 0.513467, -0.808262, -0.0537402, 0.562127, -0.825303
10197, 339.867, 0.990614, 1, 0.160252, 0.271401, -0.949032, -0.110802, 0.286378, -0.951688, 0.24205, 0.504491, -0.828794, -0.0266011, 0.541941, -0.839995
10198, 339.9, 0.991027, 1, 0.0957211, 0.218229, -0.971192, -0.135313, 0.272941, -0.952467, 0.176206, 0.465507, -0.867326, -0.051455, 0.531873, -0.845259
10199, 339.933, 0.991287, 1, 0.0703992, 0.194747, -0.978324, -0.141597, 0.253766, -0.956845, 0.151021, 0.431357, -0.889451, -0.057457, 0.500421, -0.863874
10200, 339.967, 0.991416, 1, 0.0605385, 0.193181, -0.979294, -0.127825, 0.252566, -0.959099, 0.142681, 0.420633, -0.895941, -0.0420858, 0.488963, -0.871289
10201, 340, 0.990863, 1, 0.0547422, 0.193245, -0.979622, -0.110491, 0.250519, -0.961786, 0.13663, 0.421311, -0.896565, -0.0250153, 0.486382, -0.873388
10202, 340.033, 0.990702, 1, 0.0360063, 0.190408, -0.981045, -0.118475, 0.249053, -0.961216, 0.114974, 0.42365, -0.8985, -0.0359802, 0.488453, -0.871848
10203, 340.067, 0.990056, 1, 0.055401, 0.201248, -0.977972, -0.12117, 0.255331, -0.959231, 0.133189, 0.431939, -0.892014, -0.0400085, 0.494353, -0.86834
10204, 340.1, 0.990866, 1, 0.0953009, 0.268202, -0.958637, -0.107858, 0.274871, -0.955412, 0.174298, 0.503964, -0.845955, -0.0277333, 0.526236, -0.849886
10205, 340.133, 0.990278, 1, 0.192352, 0.271088, -0.943139, -0.130225, 0.294634, -0.946696, 0.271789, 0.493187, -0.826376, -0.0475184, 0.543471, -0.838082
10206, 340.167, 0.990229, 1, 0.177013, 0.275299, -0.944922, -0.127983, 0.29581, -0.946634, 0.256957, 0.499076, -0.827585, -0.0451744, 0.544501, -0.837543
10207, 340.2, 0.991022, 1, 0.111266, 0.240715, -0.964197, -0.123356, 0.260301, -0.957615, 0.190176, 0.473378, -0.860085, -0.0424289, 0.510365, -0.858911
10208, 340.233, 0.99174, 1, 0.0657812, 0.199403, -0.977707, -0.102572, 0.247522, -0.963438, 0.141456, 0.433842, -0.889815, -0.023584, 0.490976, -0.870854
10209, 340.267, 0.99139, 1, 0.0688123, 0.18268, -0.980761, -0.115677, 0.238838, -0.964145, 0.142866, 0.417603, -0.897328, -0.037718, 0.483457, -0.874555
10210, 340.3, 0.991623, 1, 0.055241, 0.176932, -0.982672, -0.107298, 0.239465, -0.964958, 0.129767, 0.41358, -0.901173, -0.0285663, 0.483461, -0.8749
10211, 340.333, 0.991335, 1, 0.0604763, 0.169428, -0.983685, -0.111714, 0.234552, -0.965663, 0.132873, 0.406477, -0.903948, -0.0348409, 0.479617, -0.876786
10212, 340.367, 0.991391, 1, 0.0636762, 0.166912, -0.983913, -0.113427, 0.224619, -0.967823, 0.134454, 0.401862, -0.905776, -0.0385155, 0.468876, -0.882424
10213, 340.4, 0.991746, 1, 0.0662537, 0.169665, -0.983272, -0.111483, 0.221178, -0.96884, 0.135966, 0.405331, -0.904002, -0.038174, 0.466315, -0.883795
10214, 340.433, 0.992294, 1, 0.0975537, 0.174381, -0.979834, -0.115845, 0.229662, -0.966352, 0.165791, 0.406185, -0.898625, -0.0435144, 0.474007, -0.879445
10215, 340.467, 0.992491, 1, 0.100658, 0.173681, -0.979644, -0.114037, 0.226455, -0.967323, 0.168897, 0.409407, -0.896582, -0.0418585, 0.475007, -0.878986
10216, 340.5, 0.992048, 1, 0.106258, 0.17935, -0.97803, -0.112704, 0.218665, -0.96927, 0.175569, 0.412279, -0.893981, -0.040091, 0.466585, -0.883567
10217, 340.533, 0.991868, 1, 0.095375, 0.182397, -0.978588, -0.104805, 0.225216, -0.968656, 0.164823, 0.416513, -0.894064, -0.0319231, 0.472367, -0.880823
10218, 340.567, 0.991461, 1, 0.0958733, 0.177846, -0.979377, -0.108683, 0.225312, -0.968206, 0.163855, 0.413285, -0.895738, -0.0370267, 0.473458, -0.880038
10219, 340.6, 0.991716, 1, 0.108485, 0.180091, -0.977649, -0.117685, 0.221556, -0.96802, 0.178302, 0.410222, -0.894386, -0.0444229, 0.467065, -0.883107
10220, 340.633, 0.991502, 1, 0.0882028, 0.1805, -0.979612, -0.114098, 0.218723, -0.969093, 0.160061, 0.411252, -0.897359, -0.0392498, 0.4626, -0.885698
10221, 340.667, 0.991884, 1, 0.112076, 0.186177, -0.976103, -0.104913, 0.220236, -0.969788, 0.18236, 0.416304, -0.89075, -0.0315893, 0.465977, -0.884233
10222, 340.7, 0.991757, 1, 0.0903768, 0.183228, -0.978907, -0.117616, 0.219405, -0.968518, 0.161472, 0.411186, -0.897136, -0.0435463, 0.461424, -0.88611
10223, 340.733, 0.991688, 1, 0.0912784, 0.175966, -0.980155, -0.117563, 0.221541, -0.968039, 0.163234, 0.404923, -0.899662, -0.0420597, 0.463872, -0.884903
10224, 340.767, 0.991764, 1, 0.0922115, 0.171018, -0.980943, -0.116492, 0.212993, -0.970084, 0.161945, 0.400226, -0.901994, -0.0433421, 0.456101, -0.888872
10225, 340.8, 0.992086, 1, 0.100051, 0.184657, -0.977697, -0.135079, 0.22064, -0.965956, 0.169271, 0.412456, -0.895113, -0.0628443, 0.464447, -0.883368
10226, 340.833, 0.992078, 1, 0.078557, 0.177517, -0.980977, -0.12908, 0.224533, -0.965879, 0.148002, 0.409584, -0.900187, -0.0561631, 0.468895, -0.881467
10227, 340.867, 0.991943, 1, 0.0803862, 0.18203, -0.980002, -0.130213, 0.22099, -0.966544, 0.150911, 0.411554, -0.898804, -0.0566931, 0.463853, -0.884096
10228, 340.9, 0.991684, 1, 0.0757563, 0.186987, -0.979437, -0.11441, 0.222418, -0.968215, 0.145585, 0.417034, -0.897155, -0.041769, 0.464795, -0.884433
10229, 340.933, 0.991929, 1, 0.0719667, 0.18948, -0.979244, -0.121027, 0.217598, -0.968506, 0.143172, 0.41891, -0.89667, -0.0475129, 0.460031, -0.886631
10230, 340.967, 0.992017, 1, 0.0797032, 0.179218, -0.980575, -0.127071, 0.217143, -0.967834, 0.14994, 0.411087, -0.899181, -0.0538803, 0.462233, -0.88512
10231, 341, 0.991423, 1, 0.0859837, 0.182517, -0.979436, -0.122613, 0.217659, -0.968293, 0.156758, 0.414011, -0.896673, -0.0489226, 0.463284, -0.884859
10232, 341.033, 0.991747, 1, 0.09595, 0.178456, -0.979258, -0.118058, 0.218852, -0.96859, 0.166947, 0.408721, -0.89726, -0.0436609, 0.463816, -0.884855
10233, 341.067, 0.991559, 1, 0.0902577, 0.174716, -0.980473, -0.114298, 0.229699, -0.966527, 0.159234, 0.406736, -0.899561, -0.0410866, 0.474051, -0.879538
10234, 341.1, 0.991381, 1, 0.0839248, 0.181211, -0.979857, -0.110806, 0.228018, -0.967331, 0.154681, 0.413925, -0.897073, -0.036452, 0.472742, -0.880447
10235, 341.133, 0.991574, 1, 0.0854272, 0.175733, -0.980724, -0.126302, 0.227433, -0.965568, 0.157895, 0.408914, -0.898809, -0.0499832, 0.473297, -0.879483
10236, 341.167, 0.991857, 1, 0.0890779, 0.184547, -0.978779, -0.114701, 0.229654, -0.96649, 0.161652, 0.416176, -0.8948, -0.0385979, 0.474298, -0.879518
10237, 341.2, 0.991491, 1, 0.0863287, 0.176154, -0.98057, -0.119238, 0.220886, -0.967983, 0.159768, 0.408934, -0.898469, -0.0422475, 0.467024, -0.883235
10238, 341.233, 0.991005, 1, 0.0926247, 0.178255, -0.979615, -0.116742, 0.224976, -0.967345, 0.163342, 0.409629, -0.89751, -0.0422536, 0.470016, -0.881646
10239, 341.267, 0.990845, 1, 0.0951027, 0.172564, -0.980396, -0.110276, 0.223696, -0.9684, 0.166056, 0.403834, -0.899635, -0.0351612, 0.468393, -0.882821
10240, 341.3, 0.991237, 1, 0.10662, 0.174276, -0.978908, -0.115541, 0.226797, -0.967064, 0.177429, 0.403592, -0.89757, -0.0404063, 0.470935, -0.881242
10241, 341.333, 0.991593, 1, 0.111025, 0.175468, -0.978205, -0.119121, 0.229056, -0.966097, 0.179318, 0.406355, -0.895947, -0.046359, 0.475307, -0.878598
10242, 341.367, 0.991106, 1, 0.11272, 0.169274, -0.979102, -0.117648, 0.230796, -0.965863, 0.179458, 0.398957, -0.899237, -0.0459612, 0.475088, -0.878737
10243, 341.4, 0.992057, 1, 0.105749, 0.171345, -0.979519, -0.112062, 0.224847, -0.967929, 0.17459, 0.402942, -0.898419, -0.0389434, 0.470455, -0.881564
10244, 341.433, 0.991458, 1, 0.0921836, 0.172057, -0.980764, -0.0971422, 0.226403, -0.969178, 0.163012, 0.404062, -0.900089, -0.0220603, 0.470128, -0.882323
10245, 341.467, 0.991268, 1, 0.1065, 0.174477, -0.978885, -0.108778, 0.224727, -0.968331, 0.1768, 0.409057, -0.895218, -0.034321, 0.473692, -0.880021
10246, 341.5, 0.99127, 1, 0.0968085, 0.178692, -0.979131, -0.100484, 0.227037, -0.968688, 0.167106, 0.415616, -0.894057, -0.0262294, 0.476874, -0.87858
10247, 341.533, 0.991231, 1, 0.0799081, 0.17288, -0.981696, -0.0975156, 0.226761, -0.969056, 0.149684, 0.409678, -0.899866, -0.0236027, 0.473933, -0.880244
10248, 341.567, 0.992147, 1, 0.093886, 0.181126, -0.978968, -0.10683, 0.226225, -0.968199, 0.162775, 0.415244, -0.895029, -0.0342283, 0.47358, -0.880086
10249, 341.6, 0.991116, 1, 0.0834552, 0.179144, -0.980277, -0.129164, 0.228971, -0.964826, 0.153932, 0.411501, -0.898316, -0.0548134, 0.47446, -0.878569
10250, 341.633, 0.991338, 1, 0.0812359, 0.172565, -0.981643, -0.117707, 0.223447, -0.967583, 0.149383, 0.407329, -0.900982, -0.0455408, 0.470425, -0.881264
10251, 341.667, 0.990969, 1, 0.0830841, 0.18019, -0.980117, -0.119621, 0.221296, -0.967843, 0.150861, 0.410498, -0.899296, -0.0483679, 0.46526, -0.883852
10252, 341.7, 0.9914, 1, 0.0866789, 0.172075, -0.981263, -0.120543, 0.227649, -0.966253, 0.155773, 0.40307, -0.901815, -0.0470095, 0.471509, -0.880607
10253, 341.733, 0.991401, 1, 0.0862509, 0.175713, -0.980656, -0.111947, 0.233838, -0.965809, 0.156706, 0.407302, -0.899749, -0.0370041, 0.477199, -0.878016
10254, 341.767, 0.991125, 1, 0.0648591, 0.181686, -0.981215, -0.118078, 0.229782, -0.966053, 0.13499, 0.417131, -0.898766, -0.04432, 0.475812, -0.878429
10255, 341.8, 0.991578, 1, 0.0804967, 0.18488, -0.979459, -0.114454, 0.231332, -0.966119, 0.151196, 0.417447, -0.896034, -0.0399979, 0.47638, -0.87833
10256, 341.833, 0.991017, 1, 0.0811246, 0.175578, -0.981117, -0.107481, 0.221802, -0.96915, 0.150306, 0.409381, -0.899897, -0.0345633, 0.467666, -0.883229
10257, 341.867, 0.991396, 1, 0.0870307, 0.178299, -0.98012, -0.112069, 0.219992, -0.969043, 0.157177, 0.411808, -0.897613, -0.0384756, 0.466793, -0.883529
10258, 341.9, 0.991467, 1, 0.0813354, 0.182032, -0.979923, -0.108862, 0.224153, -0.968455, 0.151461, 0.415714, -0.896795, -0.0353874, 0.470012, -0.88195
10259, 341.933, 0.991468, 1, 0.07879, 0.182655, -0.980015, -0.108453, 0.224472, -0.968427, 0.149604, 0.416473, -0.896755, -0.034364, 0.470126, -0.88193
10260, 341.967, 0.99221, 1, 0.0917749, 0.184041, -0.978625, -0.125506, 0.226362, -0.965924, 0.163088, 0.415589, -0.894812, -0.0507541, 0.47229, -0.879981
10261, 342, 0.991973, 1, 0.0972533, 0.193155, -0.976337, -0.119605, 0.222807, -0.967498, 0.167899, 0.418787, -0.892428, -0.0462091, 0.464375, -0.884432
10262, 342.033, 0.991294, 1, 0.0792748, 0.192348, -0.978119, -0.10718, 0.219724, -0.969656, 0.147285, 0.423637, -0.893778, -0.0367041, 0.464327, -0.884903
10263, 342.067, 0.991477, 1, 0.0990938, 0.184792, -0.977769, -0.103702, 0.22207, -0.9695, 0.166609, 0.414732, -0.89456, -0.0329001, 0.466386, -0.883969
10264, 342.1, 0.9913, 1, 0.0847153, 0.180162, -0.979982, -0.108661, 0.225612, -0.968138, 0.154941, 0.414373, -0.896821, -0.0347695, 0.472273, -0.880766
10265, 342.133, 0.99142, 1, 0.0981435, 0.179608, -0.97883, -0.110615, 0.223725, -0.968355, 0.164986, 0.416754, -0.893922, -0.0400569, 0.474851, -0.879154
10266, 342.167, 0.990895, 1, 0.101446, 0.184154, -0.977648, -0.112509, 0.224135, -0.968042, 0.169463, 0.418215, -0.892401, -0.0410628, 0.472949, -0.880133
10267, 342.2, 0.991032, 1, 0.0986637, 0.186205, -0.977545, -0.113563, 0.226916, -0.967271, 0.168735, 0.416209, -0.893476, -0.0400069, 0.47163, -0.880889
10268, 342.233, 0.991419, 1, 0.0937396, 0.184666, -0.978321, -0.108572, 0.22589, -0.968084, 0.165482, 0.417614, -0.893428, -0.0333828, 0.472603, -0.880643
10269, 342.267, 0.991577, 1, 0.103361, 0.178169, -0.978556, -0.117289, 0.224594, -0.967368, 0.17214, 0.408278, -0.89648, -0.0445233, 0.469939, -0.881575
10270, 342.3, 0.991473, 1, 0.1019, 0.1786, -0.978631, -0.116066, 0.224324, -0.967578, 0.170475, 0.408242, -0.896815, -0.043527, 0.469134, -0.882054
10271, 342.333, 0.992017, 1, 0.0965074, 0.176906, -0.979485, -0.108923, 0.222418, -0.968848, 0.165019, 0.40896, -0.897508, -0.0365061, 0.46857, -0.882672
10272, 342.367, 0.991325, 1, 0.0927501, 0.183521, -0.97863, -0.10941, 0.223836, -0.968466, 0.161679, 0.416837, -0.894487, -0.0370139, 0.471104, -0.881301
10273, 342.4, 0.991118, 1, 0.0915477, 0.182984, -0.978844, -0.112419, 0.220441, -0.9689, 0.160602, 0.416531, -0.894823, -0.0401535, 0.468071, -0.882778
10274, 342.433, 0.991173, 1, 0.0776006, 0.178433, -0.980887, -0.124356, 0.226699, -0.965993, 0.147448, 0.415128, -0.897735, -0.0506723, 0.475936, -0.878019
10275, 342.467, 0.991394, 1, 0.0761035, 0.178076, -0.981069, -0.11011, 0.227588, -0.967512, 0.147092, 0.413315, -0.898629, -0.0351639, 0.474402, -0.879606
10276, 342.5, 0.991556, 1, 0.0959201, 0.180247, -0.978933, -0.0988201, 0.22362, -0.969654, 0.164742, 0.415739, -0.894439, -0.0262992, 0.472425, -0.880978
10277, 342.533, 0.991452, 1, 0.0829062, 0.178073, -0.980519, -0.112595, 0.224551, -0.967936, 0.153158, 0.41459, -0.897027, -0.0386185, 0.473493, -0.879951
10278, 342.567, 0.99146, 1, 0.0802725, 0.181024, -0.980197, -0.103424, 0.222323, -0.969472, 0.148673, 0.41643, -0.896929, -0.0316035, 0.469802, -0.882206
10279, 342.6, 0.991133, 1, 0.0886418, 0.17926, -0.9798, -0.099094, 0.226156, -0.969038, 0.156381, 0.413454, -0.896995, -0.0274829, 0.472561, -0.880869
10280, 342.633, 0.992065, 1, 0.0933105, 0.179217, -0.979374, -0.10791, 0.2272, -0.967851, 0.160901, 0.414687, -0.895626, -0.0364245, 0.475582, -0.878917
10281, 342.667, 0.992114, 1, 0.0931861, 0.177788, -0.979647, -0.10687, 0.227021, -0.968009, 0.160836, 0.413654, -0.896115, -0.0352369, 0.475638, -0.878935
10282, 342.7, 0.992009, 1, 0.0896254, 0.181722, -0.979257, -0.10671, 0.223406, -0.968867, 0.159653, 0.417422, -0.894578, -0.0331792, 0.472364, -0.880779
10283, 342.733, 0.991448, 1, 0.0931174, 0.169652, -0.981095, -0.104704, 0.22799, -0.968018, 0.161592, 0.406118, -0.89942, -0.031596, 0.476494, -0.87861
10284, 342.767, 0.991678, 1, 0.0926116, 0.174588, -0.980277, -0.110179, 0.225155, -0.968073, 0.161298, 0.411012, -0.897247, -0.0374126, 0.47448, -0.879471
10285, 342.8, 0.991808, 1, 0.0894096, 0.180887, -0.979431, -0.118704, 0.232931, -0.965221, 0.158108, 0.414483, -0.896218, -0.0459315, 0.479283, -0.876458
10286, 342.833, 0.991403, 1, 0.0928057, 0.180624, -0.979164, -0.122745, 0.232344, -0.964858, 0.161455, 0.417172, -0.894371, -0.049994, 0.482283, -0.874588
10287, 342.867, 0.991314, 1, 0.0932127, 0.180725, -0.979107, -0.122448, 0.23257, -0.964841, 0.162055, 0.416921, -0.89438, -0.0494982, 0.482173, -0.874677
10288, 342.9, 0.991568, 1, 0.102816, 0.176386, -0.978936, -0.120637, 0.228729, -0.965986, 0.173314, 0.41051, -0.895234, -0.0458763, 0.477435, -0.877469
10289, 342.933, 0.992144, 1, 0.113236, 0.179293, -0.977257, -0.109551, 0.229336, -0.967163, 0.181672, 0.408697, -0.894406, -0.0368877, 0.47395, -0.879779
10290, 342.967, 0.991597, 1, 0.108114, 0.174951, -0.978623, -0.110921, 0.236032, -0.965394, 0.176209, 0.40764, -0.89598, -0.0378826, 0.482536, -0.875056
10291, 343, 0.991649, 1, 0.0989873, 0.179886, -0.978694, -0.111849, 0.23279, -0.966074, 0.170765, 0.409893, -0.896006, -0.0357795, 0.47653, -0.87843
10292, 343.033, 0.991611, 1, 0.122407, 0.17697, -0.976575, -0.106188, 0.229216, -0.967566, 0.19018, 0.408847, -0.892567, -0.0338608, 0.477145, -0.878172
10293, 343.067, 0.991618, 1, 0.121792, 0.178523, -0.976369, -0.109273, 0.22929, -0.967205, 0.189651, 0.410112, -0.892099, -0.036977, 0.477152, -0.878043
10294, 343.1, 0.9919, 1, 0.109266, 0.172408, -0.978947, -0.11029, 0.228223, -0.967342, 0.177995, 0.405786, -0.896468, -0.0368743, 0.476246, -0.878539
10295, 343.133, 0.991983, 1, 0.100542, 0.174229, -0.979559, -0.111237, 0.228033, -0.967278, 0.171184, 0.405857, -0.897762, -0.0361695, 0.473576, -0.88001
10296, 343.167, 0.99174, 1, 0.10014, 0.169098, -0.980499, -0.108101, 0.229761, -0.967225, 0.171362, 0.401979, -0.899471, -0.031979, 0.475819, -0.878962
10297, 343.2, 0.991645, 1, 0.110151, 0.180866, -0.97732, -0.123588, 0.230336, -0.965231, 0.180015, 0.412261, -0.893104, -0.0495586, 0.477603, -0.877177
10298, 343.233, 0.991641, 1, 0.0927631, 0.176744, -0.979876, -0.114553, 0.226788, -0.967184, 0.162154, 0.411249, -0.896984, -0.0410828, 0.474682, -0.879198
10299, 343.267, 0.99149, 1, 0.0911343, 0.182652, -0.978945, -0.0994352, 0.229881, -0.968126, 0.158899, 0.41729, -0.894774, -0.0277828, 0.476876, -0.878531
10300, 343.3, 0.992152, 1, 0.0849559, 0.179045, -0.980166, -0.0994081, 0.226796, -0.968856, 0.155959, 0.411812, -0.897824, -0.0245062, 0.471517, -0.881517
10301, 343.333, 0.991844, 1, 0.0912191, 0.17745, -0.979893, -0.0976944, 0.231411, -0.967938, 0.160696, 0.410689, -0.897503, -0.023849, 0.476549, -0.878825
10302, 343.367, 0.992225, 1, 0.0953769, 0.180073, -0.979018, -0.108108, 0.233048, -0.966437, 0.167386, 0.413283, -0.895086, -0.0317655, 0.479477, -0.876979
10303, 343.4, 0.992225, 1, 0.0925926, 0.181353, -0.979049, -0.106461, 0.232404, -0.966775, 0.165236, 0.414673, -0.894842, -0.0296733, 0.478624, -0.877518
10304, 343.433, 0.991991, 1, 0.0925328, 0.172984, -0.980568, -0.112133, 0.230962, -0.96648, 0.163034, 0.407589, -0.898494, -0.0370442, 0.478132, -0.877507
10305, 343.467, 0.992023, 1, 0.0918384, 0.17428, -0.980404, -0.116876, 0.229867, -0.966179, 0.162459, 0.40956, -0.897701, -0.0418369, 0.478122, -0.877296
10306, 343.5, 0.991638, 1, 0.086175, 0.179456, -0.979984, -0.109777, 0.228891, -0.967242, 0.160883, 0.411571, -0.897065, -0.0310879, 0.473729, -0.880122
10307, 343.533, 0.992073, 1, 0.0871102, 0.184186, -0.979024, -0.110454, 0.230804, -0.966711, 0.160781, 0.417182, -0.894488, -0.0330003, 0.476739, -0.878425
10308, 343.567, 0.992218, 1, 0.084886, 0.183588, -0.979331, -0.122868, 0.228651, -0.965724, 0.1575, 0.416505, -0.895387, -0.0465702, 0.475257, -0.878614
10309, 343.6, 0.99128, 1, 0.0815527, 0.190245, -0.978344, -0.125238, 0.230756, -0.964918, 0.153904, 0.422962, -0.892982, -0.0495138, 0.477364, -0.87731
10310, 343.633, 0.991817, 1, 0.10205, 0.180729, -0.978224, -0.118637, 0.236962, -0.964248, 0.174938, 0.412359, -0.894067, -0.0410633, 0.483224, -0.874533
10311, 343.667, 0.9917, 1, 0.11133, 0.18433, -0.976539, -0.108986, 0.232486, -0.966474, 0.184553, 0.414824, -0.890989, -0.0315789, 0.478573, -0.87748
10312, 343.7, 0.992393, 1, 0.105612, 0.185474, -0.976957, -0.10933, 0.232276, -0.966486, 0.180877, 0.416089, -0.891153, -0.0300866, 0.477884, -0.877908
10313, 343.733, 0.992144, 1, 0.0987643, 0.182427, -0.978246, -0.117273, 0.231472, -0.965747, 0.172376, 0.4149, -0.893389, -0.0395568, 0.478577, -0.877154
10314, 343.767, 0.991937, 1, 0.107178, 0.1793, -0.977939, -0.131862, 0.231631, -0.963825, 0.179603, 0.41025, -0.894113, -0.0550398, 0.478803, -0.876195
10315, 343.8, 0.992103, 1, 0.106049, 0.182083, -0.977548, -0.122121, 0.224878, -0.966704, 0.17951, 0.412445, -0.893121, -0.0449017, 0.471563, -0.880688
10316, 343.833, 0.991528, 1, 0.101201, 0.184121, -0.97768, -0.127842, 0.237045, -0.96305, 0.174346, 0.414564, -0.893163, -0.0503919, 0.48252, -0.874434
10317, 343.867, 0.9916, 1, 0.0812625, 0.184904, -0.979391, -0.123093, 0.229601, -0.96547, 0.154097, 0.419598, -0.894534, -0.0466824, 0.477456, -0.877415
10318, 343.9, 0.991918, 1, 0.0890771, 0.1761, -0.980334, -0.119055, 0.231406, -0.965545, 0.160483, 0.410525, -0.897616, -0.0432072, 0.478889, -0.876812
10319, 343.933, 0.991694, 1, 0.0932423, 0.174069, -0.980309, -0.116437, 0.230552, -0.966068, 0.162944, 0.408116, -0.898271, -0.0421815, 0.477757, -0.877479
10320, 343.967, 0.991926, 1, 0.0897775, 0.173129, -0.980799, -0.124589, 0.239771, -0.962802, 0.161685, 0.409336, -0.897943, -0.0475625, 0.488261, -0.871401
10321, 344, 0.991255, 1, 0.0703589, 0.215997, -0.973856, -0.100869, 0.277599, -0.955387, 0.141491, 0.451504, -0.880979, -0.025294, 0.521203, -0.853058
10322, 344.033, 0.990757, 1, 0.112074, 0.265421, -0.957596, -0.102926, 0.306949, -0.946144, 0.186487, 0.495644, -0.848269, -0.0249733, 0.551775, -0.833619
10323, 344.067, 0.991639, 1, 0.11085, 0.248849, -0.962178, -0.137953, 0.299016, -0.944224, 0.185198, 0.481545, -0.856631, -0.0596073, 0.547381, -0.834758
10324, 344.1, 0.992359, 1, 0.107989, 0.207, -0.972363, -0.0827994, 0.262794, -0.961293, 0.180977, 0.44407, -0.877524, -0.00523818, 0.512005, -0.858966
10325, 344.133, 0.992122, 1, 0.0675111, 0.204768, -0.97648, -0.125081, 0.252254, -0.959543, 0.142268, 0.442157, -0.885583, -0.0467083, 0.501008, -0.864181
10326, 344.167, 0.992263, 1, 0.0832642, 0.193528, -0.977555, -0.109992, 0.254198, -0.960877, 0.156778, 0.42831, -0.889927, -0.0318326, 0.499966, -0.86546
10327, 344.2, 0.99241, 1, 0.0814954, 0.192342, -0.977938, -0.114976, 0.245117, -0.962652, 0.154794, 0.427836, -0.890503, -0.037581, 0.49243, -0.86954
10328, 344.233, 0.992292, 1, 0.0841891, 0.188878, -0.978385, -0.125504, 0.247196, -0.960803, 0.157364, 0.422574, -0.892563, -0.0477639, 0.493448, -0.868463
