frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
12392, 413.033, 0.990749, 1, 26.939, 20.7461, 661.146, 0.216015, -0.07911, -0.0496345
12393, 413.067, 0.990934, 1, 27.0181, 20.9455, 661.662, 0.208311, -0.0752973, -0.0490268
12394, 413.1, 0.990409, 1, 27.2792, 21.0495, 661.881, 0.200267, -0.0748309, -0.0488392
12395, 413.133, 0.990843, 1, 27.5255, 21.4034, 663.667, 0.201893, -0.0726214, -0.0486738
12396, 413.167, 0.991181, 1, 27.8826, 21.7915, 664.504, 0.207756, -0.0749815, -0.0446844
12397, 413.2, 0.990825, 1, 27.9803, 22.3142, 664.684, 0.210412, -0.0720663, -0.0437741
12398, 413.233, 0.990588, 1, 27.9272, 22.9424, 663.068, 0.214878, -0.0723592, -0.0458059
12399, 413.267, 0.990387, 1, 28.0569, 23.4038, 663.556, 0.218172, -0.0735861, -0.045702
12400, 413.3, 0.990618, 1, 28.2336, 23.6666, 662.947, 0.221998, -0.0731133, -0.0443741
12401, 413.333, 0.990529, 1, 28.29, 23.8288, 662.958, 0.222949, -0.0733178, -0.0433484
12402, 413.367, 0.990451, 1, 28.5141, 23.8904, 662.421, 0.221845, -0.0745792, -0.0439023
12403, 413.4, 0.990593, 1, 28.5705, 24.1059, 662.003, 0.225519, -0.0750002, -0.0442125
12404, 413.433, 0.990983, 1, 28.7853, 24.4244, 662.243, 0.231889, -0.0779303, -0.0465798
12405, 413.467, 0.991025, 1, 28.8468, 24.8226, 660.53, 0.240242, -0.0820549, -0.0466971
12406, 413.5, 0.990798, 1, 28.9592, 25.2277, 660.594, 0.242019, -0.0828932, -0.0477729
12407, 413.533, 0.990222, 1, 28.9442, 25.6143, 661.237, 0.244507, -0.0821233, -0.0455946
12408, 413.567, 0.990694, 1, 28.8887, 25.7384, 662.669, 0.237606, -0.0810016, -0.0455088
12409, 413.6, 0.989416, 1, 28.8521, 26.0404, 662.615, 0.238323, -0.0817265, -0.0452257
12410, 413.633, 0.989206, 1, 28.7222, 26.3523, 661.884, 0.2408, -0.0788507, -0.0457138
12411, 413.667, 0.988856, 1, 28.4615, 26.5489, 659.99, 0.241726, -0.0766813, -0.0438564
12412, 413.7, 0.988248, 1, 28.221, 26.7835, 660.586, 0.249429, -0.0721944, -0.0427236
12413, 413.733, 0.988615, 1, 28.0256, 26.9693, 660.786, 0.258703, -0.0696979, -0.0415764
12414, 413.767, 0.989532, 1, 28.005, 27.1803, 662.359, 0.257415, -0.0698357, -0.0409923
12415, 413.8, 0.990385, 1, 28.3974, 27.5548, 667.506, 0.259736, -0.0692198, -0.0406162
12416, 413.833, 0.990447, 1, 28.5593, 27.6938, 668.223, 0.260677, -0.0713777, -0.0445872
12417, 413.867, 0.991326, 1, 28.8546, 27.5864, 665.061, 0.260858, -0.0785674, -0.0510736
12418, 413.9, 0.992013, 1, 29.4369, 27.5304, 662.188, 0.262551, -0.0895273, -0.0522176
12419, 413.933, 0.991375, 1, 30.5305, 27.6534, 661.499, 0.26295, -0.104895, -0.0530191
12420, 413.967, 0.991793, 1, 31.7149, 27.7383, 661.542, 0.269546, -0.118248, -0.0468007
12421, 414, 0.990584, 1, 32.9782, 28.2084, 666.005, 0.278279, -0.126974, -0.0392382
12422, 414.033, 0.990321, 1, 33.5813, 28.431, 668.366, 0.281228, -0.132445, -0.0344706
12423, 414.067, 0.98944, 1, 33.4491, 28.3238, 667.402, 0.280477, -0.131282, -0.0301005
12424, 414.1, 0.989434, 1, 33.4267, 28.326, 667.347, 0.280163, -0.132079, -0.0288709
12425, 414.133, 0.991112, 1, 31.826, 27.4845, 666.185, 0.251701, -0.102552, -0.0303591
12426, 414.167, 0.990743, 1, 30.9841, 27.2439, 667.458, 0.244237, -0.0909406, -0.0318881
12427, 414.2, 0.99029, 1, 30.637, 27.3749, 670.992, 0.23919, -0.0838879, -0.031718
12428, 414.233, 0.988991, 1, 30.5907, 27.9514, 676.186, 0.247574, -0.0790585, -0.0317226
12429, 414.267, 0.987096, 1, 30.9394, 28.1454, 675.253, 0.248308, -0.0842313, -0.0318804
12430, 414.3, 0.988295, 1, 31.1359, 27.9136, 671.765, 0.250329, -0.0885948, -0.0293714
12431, 414.333, 0.989568, 1, 31.2529, 27.4841, 668.878, 0.247276, -0.0888845, -0.0279126
12432, 414.367, 0.989176, 1, 31.2677, 27.2781, 670.383, 0.237907, -0.0898803, -0.0302838
12433, 414.4, 0.988584, 1, 30.7875, 26.8386, 672.839, 0.228727, -0.0866354, -0.0341477
12434, 414.433, 0.989372, 1, 28.298, 26.0691, 670.01, 0.222211, -0.0623708, -0.0457184
12435, 414.467, 0.990472, 1, 27.9344, 25.5688, 669.352, 0.219135, -0.0593651, -0.0493934
12436, 414.5, 0.989862, 1, 27.6066, 24.6436, 667.89, 0.209816, -0.061175, -0.052948
12437, 414.533, 0.989752, 1, 27.6149, 24.643, 667.934, 0.209676, -0.0605721, -0.0537782
12438, 414.567, 0.98773, 1, 27.705, 24.5013, 672.023, 0.209202, -0.0678475, -0.0485006
12439, 414.6, 0.988063, 1, 27.3367, 24.5895, 672.029, 0.223648, -0.0687016, -0.0459415
12440, 414.633, 0.989928, 1, 26.5831, 24.4287, 668.317, 0.240051, -0.0674683, -0.044244
12441, 414.667, 0.990386, 1, 25.6151, 23.9336, 662.127, 0.242181, -0.0649003, -0.0475102
12442, 414.7, 0.991088, 1, 24.7041, 23.4195, 659.577, 0.237641, -0.0570962, -0.0507481
12443, 414.733, 0.991835, 1, 24.1738, 22.7122, 659.747, 0.225096, -0.0565926, -0.0540328
12444, 414.767, 0.991433, 1, 23.7183, 22.0931, 661.199, 0.205731, -0.0541358, -0.0595442
12445, 414.8, 0.990727, 1, 23.3649, 21.6952, 661.601, 0.191287, -0.0537297, -0.0619831
12446, 414.833, 0.989943, 1, 23.3775, 21.4457, 662.877, 0.184754, -0.0559659, -0.0639058
12447, 414.867, 0.988226, 1, 23.6097, 21.7856, 669.391, 0.185008, -0.0578296, -0.0647735
12448, 414.9, 0.987389, 1, 23.8319, 22.2951, 675.017, 0.183595, -0.0601142, -0.0656104
12449, 414.933, 0.986439, 1, 23.7161, 22.6861, 674.841, 0.182828, -0.0617609, -0.0688092
12450, 414.967, 0.986118, 1, 23.5763, 23.0183, 675.166, 0.191327, -0.0628267, -0.0686275
12451, 415, 0.986845, 1, 23.7549, 23.4257, 674.185, 0.195798, -0.0686646, -0.0675294
12452, 415.033, 0.986925, 1, 23.74, 23.4095, 673.876, 0.196443, -0.0686663, -0.0671745
12453, 415.067, 0.985146, 1, 24.3223, 23.7233, 674.932, 0.200426, -0.0772715, -0.0650683
12454, 415.1, 0.98343, 1, 25.2001, 23.9309, 674.402, 0.204386, -0.0868134, -0.0595368
12455, 415.133, 0.982708, 1, 26.4322, 24.2572, 673.954, 0.210948, -0.0980437, -0.0526553
12456, 415.167, 0.980335, 1, 27.7509, 24.3784, 673.174, 0.216228, -0.109965, -0.0456672
12457, 415.2, 0.976644, 1, 29.3684, 24.3198, 673.124, 0.222452, -0.123348, -0.0363301
12458, 415.233, 0.978647, 1, 29.4829, 24.3877, 675.11, 0.220375, -0.118769, -0.0354937
12459, 415.267, 0.978951, 1, 28.8782, 24.1123, 673.004, 0.208961, -0.108599, -0.0371064
12460, 415.3, 0.979951, 1, 28.4291, 24.1021, 674.413, 0.207595, -0.0989873, -0.0360846
12461, 415.333, 0.981143, 1, 27.781, 24.0962, 671.637, 0.206645, -0.0866086, -0.0354933
12462, 415.367, 0.982998, 1, 27.3463, 23.9649, 666.157, 0.206881, -0.0792077, -0.0370802
12463, 415.4, 0.987121, 1, 27.3011, 24.0596, 659.454, 0.232369, -0.0799078, -0.0366262
12464, 415.433, 0.987133, 1, 27.321, 24.1416, 659.919, 0.228803, -0.0798807, -0.0364917
12465, 415.467, 0.98947, 1, 27.9882, 23.6584, 657.932, 0.232508, -0.0879598, -0.0354158
12466, 415.5, 0.991404, 1, 28.9007, 23.0818, 660.064, 0.228056, -0.0935407, -0.0349792
12467, 415.533, 0.992067, 1, 29.8473, 22.6708, 663.469, 0.220794, -0.101061, -0.033688
12468, 415.567, 0.991541, 1, 30.5007, 22.6729, 670.947, 0.230066, -0.104028, -0.0333023
12469, 415.6, 0.991312, 1, 30.5594, 21.9012, 674.095, 0.19708, -0.0989858, -0.0334033
12470, 415.633, 0.988542, 1, 30.4315, 20.8958, 676.901, 0.188324, -0.0947078, -0.0340973
12471, 415.667, 0.988277, 1, 29.8513, 19.8419, 673.891, 0.176381, -0.0922918, -0.034185
12472, 415.7, 0.987889, 1, 29.126, 18.9287, 666.887, 0.168802, -0.0841897, -0.0362469
12473, 415.733, 0.988118, 1, 29.2247, 19.2155, 668.546, 0.189076, -0.0806939, -0.037952
12474, 415.767, 0.988708, 1, 29.4671, 19.6289, 667.644, 0.196434, -0.0805984, -0.0408672
12475, 415.8, 0.988676, 1, 29.4468, 19.6429, 667.611, 0.195111, -0.0803943, -0.0411015
12476, 415.833, 0.98955, 1, 29.5453, 20.3575, 662.552, 0.209646, -0.0818696, -0.0444312
12477, 415.867, 0.991388, 1, 29.8367, 21.3854, 658.387, 0.226474, -0.086118, -0.0447515
12478, 415.9, 0.991396, 1, 30.0291, 22.6549, 654.656, 0.24143, -0.0870338, -0.045107
12479, 415.933, 0.990917, 1, 30.0731, 24.1857, 650.744, 0.259686, -0.0872459, -0.0442845
12480, 415.967, 0.990975, 1, 30.3948, 25.7332, 648.99, 0.274745, -0.0913954, -0.0422014
12481, 416, 0.990765, 1, 30.447, 26.8134, 647.512, 0.283441, -0.0924439, -0.039562
12482, 416.033, 0.9906, 1, 30.7085, 27.9214, 649.993, 0.300382, -0.0936521, -0.0359556
12483, 416.067, 0.989148, 1, 31.3523, 28.6415, 656.656, 0.309688, -0.0954828, -0.0323478
12484, 416.1, 0.987979, 1, 31.6073, 28.4253, 657.475, 0.306149, -0.0992881, -0.0318756
12485, 416.133, 0.990364, 1, 31.7043, 27.5527, 657.94, 0.293471, -0.098991, -0.0335427
12486, 416.167, 0.990236, 1, 31.9442, 26.2066, 658.445, 0.266167, -0.102702, -0.0346623
12487, 416.2, 0.990569, 1, 31.9259, 25.1012, 658.665, 0.237874, -0.100057, -0.0380886
12488, 416.233, 0.990494, 1, 31.8857, 24.0679, 658.152, 0.221371, -0.100563, -0.03928
12489, 416.267, 0.990713, 1, 31.7519, 23.4113, 656.399, 0.216355, -0.101494, -0.0406396
12490, 416.3, 0.990768, 1, 31.6755, 23.1384, 656.54, 0.216632, -0.101953, -0.0401328
12491, 416.333, 0.990958, 1, 31.5782, 22.95, 655.323, 0.21977, -0.103897, -0.0415927
12492, 416.367, 0.99141, 1, 31.4409, 23.3766, 653.25, 0.232133, -0.103364, -0.0411807
12493, 416.4, 0.991532, 1, 31.4502, 23.6555, 652.145, 0.247375, -0.105213, -0.0415545
12494, 416.433, 0.991603, 1, 31.4634, 24.0884, 651.361, 0.249896, -0.1088, -0.0393616
12495, 416.467, 0.991957, 1, 31.4816, 24.465, 650.648, 0.256577, -0.106875, -0.0382272
12496, 416.5, 0.991258, 1, 31.6268, 24.5611, 650.06, 0.258234, -0.108188, -0.0381699
12497, 416.533, 0.990914, 1, 31.5635, 24.6365, 650.384, 0.254616, -0.106341, -0.0371858
12498, 416.567, 0.991139, 1, 31.5662, 24.4805, 650.988, 0.248623, -0.104843, -0.0384965
12499, 416.6, 0.991026, 1, 31.5112, 24.4329, 651.143, 0.244958, -0.104599, -0.0388114
12500, 416.633, 0.991202, 1, 31.4691, 24.2078, 651.407, 0.243592, -0.102988, -0.0388782
12501, 416.667, 0.991059, 1, 31.4662, 23.9666, 651.244, 0.239616, -0.104585, -0.0397389
12502, 416.7, 0.991304, 1, 31.5223, 23.8744, 651.407, 0.240606, -0.102572, -0.0409587
12503, 416.733, 0.991225, 1, 31.5415, 23.7694, 651.376, 0.241537, -0.105213, -0.0393347
12504, 416.767, 0.991393, 1, 31.7055, 24.0086, 652.328, 0.244148, -0.108013, -0.0390998
12505, 416.8, 0.990881, 1, 31.6561, 24.0437, 651.73, 0.241946, -0.106507, -0.0379894
12506, 416.833, 0.990754, 1, 31.6308, 24.2502, 652.097, 0.239125, -0.106496, -0.0390816
12507, 416.867, 0.991017, 1, 31.5152, 24.1086, 652.03, 0.239136, -0.108627, -0.038937
12508, 416.9, 0.991953, 1, 31.4777, 23.8668, 652.337, 0.234068, -0.105797, -0.0388651
12509, 416.933, 0.990867, 1, 31.3617, 23.7531, 653.188, 0.227712, -0.104012, -0.0398908
12510, 416.967, 0.990793, 1, 31.1954, 23.4296, 653.158, 0.223453, -0.105211, -0.0409322
12511, 417, 0.991782, 1, 31.1634, 23.1896, 653.877, 0.219811, -0.103796, -0.041312
12512, 417.033, 0.991714, 1, 31.0663, 22.8405, 653.241, 0.216132, -0.105788, -0.0421637
12513, 417.067, 0.991799, 1, 30.9536, 22.7071, 653.826, 0.214113, -0.104224, -0.0413824
12514, 417.1, 0.991851, 1, 30.851, 22.6137, 654.11, 0.214532, -0.104923, -0.0399588
12515, 417.133, 0.991832, 1, 30.8498, 22.468, 653.691, 0.212227, -0.105191, -0.0400862
12516, 417.167, 0.991211, 1, 31.0014, 22.1612, 653.885, 0.204675, -0.106931, -0.0409896
12517, 417.2, 0.991388, 1, 31.025, 21.5645, 653.586, 0.198925, -0.107117, -0.0401711
12518, 417.233, 0.991625, 1, 31.1742, 21.1178, 653.874, 0.19583, -0.108809, -0.0400475
12519, 417.267, 0.991283, 1, 31.246, 20.7249, 654.298, 0.193175, -0.107966, -0.0402672
12520, 417.3, 0.991166, 1, 31.3974, 20.4307, 654.84, 0.187078, -0.10938, -0.0390439
12521, 417.333, 0.991465, 1, 31.3993, 20.4894, 655.457, 0.188026, -0.10667, -0.0393806
12522, 417.367, 0.991306, 1, 31.4256, 20.489, 655.628, 0.188471, -0.105267, -0.0386675
12523, 417.4, 0.991593, 1, 31.4574, 20.5054, 654.768, 0.186306, -0.105136, -0.0385492
12524, 417.433, 0.991274, 1, 31.7258, 20.3137, 656.469, 0.182195, -0.104221, -0.0381442
12525, 417.467, 0.991152, 1, 31.9924, 19.9296, 656.212, 0.177933, -0.107541, -0.0368581
12526, 417.5, 0.991212, 1, 32.0735, 19.3879, 655.792, 0.173524, -0.108449, -0.0357106
12527, 417.533, 0.99068, 1, 32.3066, 18.8502, 656.215, 0.168055, -0.108684, -0.0358496
12528, 417.567, 0.991345, 1, 32.4848, 18.6111, 656.95, 0.163606, -0.110865, -0.0330885
12529, 417.6, 0.991275, 1, 32.5452, 18.2533, 657.048, 0.15737, -0.108203, -0.0329075
12530, 417.633, 0.990868, 1, 32.6457, 18.3113, 657.262, 0.158296, -0.107374, -0.0322838
12531, 417.667, 0.991588, 1, 32.7655, 18.3094, 657.831, 0.158428, -0.108327, -0.0309404
12532, 417.7, 0.991375, 1, 32.9144, 18.402, 657.342, 0.162837, -0.110063, -0.0322618
12533, 417.733, 0.991183, 1, 32.9929, 18.6159, 658.131, 0.161556, -0.111637, -0.0299458
12534, 417.767, 0.991578, 1, 33.0888, 18.5491, 657.981, 0.16152, -0.112127, -0.0306615
12535, 417.8, 0.991538, 1, 32.919, 18.7148, 657.58, 0.162081, -0.112486, -0.0309026
12536, 417.833, 0.991491, 1, 32.8075, 18.7172, 657.627, 0.164746, -0.113151, -0.0305971
12537, 417.867, 0.992227, 1, 32.626, 19.0431, 658.359, 0.167386, -0.10826, -0.0305463
12538, 417.9, 0.99161, 1, 32.3316, 19.3144, 657.93, 0.170036, -0.106843, -0.031967
12539, 417.933, 0.991748, 1, 32.1496, 19.5976, 658.144, 0.172511, -0.108648, -0.030963
12540, 417.967, 0.991663, 1, 31.8493, 19.8559, 657.436, 0.179234, -0.106609, -0.0334344
12541, 418, 0.991928, 1, 31.6227, 19.9683, 656.542, 0.180715, -0.104134, -0.0345672
12542, 418.033, 0.992704, 1, 31.4503, 20.1215, 656.417, 0.181757, -0.107149, -0.0361
12543, 418.067, 0.992236, 1, 31.2554, 20.1951, 655.894, 0.181471, -0.104303, -0.0386181
12544, 418.1, 0.991776, 1, 31.0603, 20.325, 655.097, 0.18484, -0.104039, -0.0397088
12545, 418.133, 0.99198, 1, 30.8279, 20.45, 655.464, 0.185457, -0.102568, -0.0408695
12546, 418.167, 0.991607, 1, 30.5753, 20.6639, 654.716, 0.188056, -0.102963, -0.0426394
12547, 418.2, 0.991264, 1, 30.3383, 20.7352, 654.035, 0.18808, -0.101166, -0.0436889
12548, 418.233, 0.991915, 1, 30.1797, 21.048, 653.636, 0.190683, -0.102808, -0.0442471
12549, 418.267, 0.992126, 1, 30.0652, 21.2375, 654.388, 0.192022, -0.102565, -0.0442084
12550, 418.3, 0.992112, 1, 30.0466, 21.2291, 654.31, 0.191859, -0.102973, -0.0440065
12551, 418.333, 0.991518, 1, 29.7848, 21.4499, 653.297, 0.192456, -0.103501, -0.0446072
12552, 418.367, 0.991975, 1, 29.5992, 21.665, 653.588, 0.197364, -0.100385, -0.0449924
12553, 418.4, 0.991526, 1, 29.4802, 21.8391, 654.049, 0.199476, -0.0973025, -0.0462789
12554, 418.433, 0.992158, 1, 29.5238, 21.8621, 654.393, 0.199387, -0.0978899, -0.0466442
12555, 418.467, 0.991793, 1, 29.5228, 21.861, 654.505, 0.196658, -0.0968995, -0.0463807
12556, 418.5, 0.992175, 1, 29.6418, 22.0006, 654.74, 0.196133, -0.0950052, -0.0456599
12557, 418.533, 0.9917, 1, 29.5727, 22.0687, 653.593, 0.199186, -0.0966934, -0.0465811
12558, 418.567, 0.992526, 1, 29.6562, 22.1978, 654.201, 0.199526, -0.096915, -0.0457096
12559, 418.6, 0.99212, 1, 29.618, 22.3891, 653.805, 0.204169, -0.0963696, -0.0454912
12560, 418.633, 0.992708, 1, 29.69, 22.4754, 653.817, 0.206953, -0.0966335, -0.0463661
12561, 418.667, 0.992712, 1, 29.6739, 22.4665, 653.569, 0.20639, -0.0968584, -0.0464809
12562, 418.7, 0.992728, 1, 29.6746, 22.4707, 653.654, 0.206884, -0.0967121, -0.0464773
12563, 418.733, 0.99226, 1, 29.6876, 22.6864, 653.875, 0.206405, -0.0972244, -0.0457764
12564, 418.767, 0.992373, 1, 29.6144, 22.7704, 652.98, 0.21066, -0.0984802, -0.0444267
12565, 418.8, 0.991755, 1, 29.493, 22.8708, 653.06, 0.210643, -0.0980128, -0.0458358
12566, 418.833, 0.992069, 1, 29.5439, 22.9507, 653.138, 0.210146, -0.0996544, -0.0466553
12567, 418.867, 0.991484, 1, 29.3377, 22.996, 652.746, 0.213085, -0.100688, -0.0469009
12568, 418.9, 0.991649, 1, 29.2895, 23.064, 653.165, 0.215929, -0.100097, -0.0474075
12569, 418.933, 0.99223, 1, 29.1641, 22.9774, 653.999, 0.216421, -0.0988447, -0.046177
12570, 418.967, 0.991595, 1, 28.9599, 23.0042, 652.985, 0.214987, -0.098318, -0.0458528
12571, 419, 0.991981, 1, 28.935, 22.9217, 653.286, 0.214514, -0.0981798, -0.046567
12572, 419.033, 0.991919, 1, 28.9365, 22.9339, 653.443, 0.213549, -0.0982095, -0.0469498
12573, 419.067, 0.991598, 1, 28.8974, 22.9787, 653.287, 0.215435, -0.0971063, -0.0475999
12574, 419.1, 0.992123, 1, 28.8325, 23.0336, 654.181, 0.214143, -0.0977135, -0.0476989
12575, 419.133, 0.992218, 1, 28.8275, 22.9918, 653.789, 0.213044, -0.0970797, -0.0469491
12576, 419.167, 0.992133, 1, 28.7014, 23.1223, 653.631, 0.216149, -0.0944767, -0.0467679
12577, 419.2, 0.992421, 1, 28.8351, 23.1099, 655.211, 0.216741, -0.0940539, -0.0459194
12578, 419.233, 0.991578, 1, 28.7435, 23.0742, 653.807, 0.213801, -0.0947583, -0.0475454
12579, 419.267, 0.992017, 1, 28.8325, 23.0059, 654.369, 0.213446, -0.0952236, -0.0466042
12580, 419.3, 0.992034, 1, 28.9194, 23.038, 654.272, 0.211116, -0.0972187, -0.0475897
12581, 419.333, 0.992013, 1, 28.9918, 22.9208, 654.5, 0.212933, -0.096172, -0.046427
12582, 419.367, 0.991823, 1, 29.0367, 22.9716, 654.041, 0.21355, -0.0963177, -0.046439
12583, 419.4, 0.991813, 1, 29.1212, 22.8569, 653.28, 0.212031, -0.0971325, -0.0461019
12584, 419.433, 0.991977, 1, 29.06, 22.8379, 652.768, 0.210296, -0.0973067, -0.0460053
12585, 419.467, 0.992312, 1, 29.2716, 22.8225, 653.453, 0.2096, -0.100587, -0.0454891
12586, 419.5, 0.992332, 1, 29.1888, 22.9773, 653.917, 0.211172, -0.0977539, -0.0458969
12587, 419.533, 0.992307, 1, 29.4057, 23.2042, 656.403, 0.213754, -0.0981002, -0.0447898
12588, 419.567, 0.991021, 1, 29.8005, 23.8362, 659.981, 0.22102, -0.101311, -0.0437273
12589, 419.6, 0.990966, 1, 29.7887, 23.8828, 658.834, 0.225224, -0.101895, -0.043106
12590, 419.633, 0.991078, 1, 29.5684, 23.718, 655.502, 0.226291, -0.101247, -0.0433996
12591, 419.667, 0.991809, 1, 29.4303, 23.6179, 653.357, 0.227628, -0.102296, -0.0431347
12592, 419.7, 0.990421, 1, 29.7737, 23.9921, 657.473, 0.236329, -0.106444, -0.042658
12593, 419.733, 0.988762, 1, 30.1469, 24.5797, 663.128, 0.244592, -0.108879, -0.0413352
12594, 419.767, 0.988557, 1, 30.2026, 24.4908, 662.289, 0.242452, -0.109621, -0.0397555
12595, 419.8, 0.989727, 1, 30.0513, 24.2909, 658.632, 0.246456, -0.107812, -0.0398376
12596, 419.833, 0.990132, 1, 29.9554, 24.0933, 655.479, 0.239483, -0.108159, -0.0391881
12597, 419.867, 0.991206, 1, 29.8563, 24.1102, 654.82, 0.237123, -0.10523, -0.0393255
12598, 419.9, 0.991918, 1, 29.8442, 24.2122, 653.886, 0.238192, -0.105768, -0.0394338
12599, 419.933, 0.992352, 1, 29.8996, 24.416, 653.21, 0.241516, -0.102716, -0.0393864
12600, 419.967, 0.992698, 1, 30.0689, 24.6166, 653.674, 0.239052, -0.102255, -0.0384424
12601, 420, 0.992445, 1, 30.3326, 24.8024, 653.909, 0.241257, -0.100211, -0.0397912
12602, 420.033, 0.992248, 1, 30.4915, 24.8449, 652.48, 0.244623, -0.102566, -0.0377487
12603, 420.067, 0.992292, 1, 30.5889, 25.1513, 653.018, 0.247572, -0.104472, -0.0378098
12604, 420.1, 0.99229, 1, 30.2928, 25.3266, 650.823, 0.249858, -0.103815, -0.0402317
12605, 420.133, 0.991281, 1, 30.1777, 25.5698, 651.005, 0.24999, -0.102676, -0.0423468
12606, 420.167, 0.990931, 1, 30.0609, 25.854, 650.626, 0.248051, -0.0999558, -0.042521
12607, 420.2, 0.991478, 1, 30.0505, 25.7681, 651.073, 0.246022, -0.100473, -0.0422981
12608, 420.233, 0.99162, 1, 29.8931, 25.8487, 650.611, 0.24262, -0.0994334, -0.0416248
12609, 420.267, 0.991399, 1, 29.825, 25.9214, 652.032, 0.24465, -0.096398, -0.0425909
12610, 420.3, 0.991378, 1, 29.5942, 26.0192, 651.31, 0.239268, -0.0942937, -0.0443706
12611, 420.333, 0.991159, 1, 29.4664, 25.9968, 652.269, 0.23989, -0.093764, -0.044309
12612, 420.367, 0.991547, 1, 29.4036, 25.869, 652.525, 0.240169, -0.0915447, -0.0432241
12613, 420.4, 0.992086, 1, 29.4931, 25.7256, 653.627, 0.239296, -0.0942988, -0.0433374
12614, 420.433, 0.991414, 1, 29.4634, 25.5761, 652.963, 0.238507, -0.0942751, -0.0442099
12615, 420.467, 0.991426, 1, 29.4064, 25.4726, 651.963, 0.238329, -0.0944702, -0.043785
12616, 420.5, 0.991835, 1, 29.2313, 25.4334, 651.597, 0.250662, -0.0924868, -0.0433733
12617, 420.533, 0.991636, 1, 29.6711, 25.7411, 657.187, 0.256314, -0.0934578, -0.0406563
12618, 420.567, 0.990228, 1, 29.7905, 25.9842, 660.397, 0.264178, -0.0940703, -0.0402676
12619, 420.6, 0.990216, 1, 29.5578, 25.9304, 658.811, 0.273655, -0.0925823, -0.0397813
12620, 420.633, 0.990618, 1, 29.0936, 25.8346, 652.775, 0.272924, -0.0916731, -0.0427155
12621, 420.667, 0.990254, 1, 28.7197, 25.8266, 650.165, 0.275949, -0.0901442, -0.0436736
12622, 420.7, 0.990741, 1, 28.4425, 25.7116, 648.632, 0.268274, -0.0868867, -0.0465493
12623, 420.733, 0.990755, 1, 28.2826, 25.6952, 649.275, 0.264175, -0.0868517, -0.0465661
12624, 420.767, 0.990569, 1, 28.133, 25.6523, 650.138, 0.258392, -0.0836314, -0.0485167
12625, 420.8, 0.990768, 1, 28.0109, 25.6132, 648.901, 0.251737, -0.085948, -0.0484758
12626, 420.833, 0.989898, 1, 28.0119, 25.7864, 649.605, 0.251045, -0.0844449, -0.0488357
12627, 420.867, 0.990058, 1, 27.8985, 25.7789, 648.536, 0.252656, -0.0855811, -0.050381
12628, 420.9, 0.99062, 1, 27.6771, 26.1724, 648.478, 0.25946, -0.0817981, -0.0504013
12629, 420.933, 0.990792, 1, 27.5758, 26.1747, 645.71, 0.260449, -0.0829835, -0.0486117
12630, 420.967, 0.990061, 1, 27.4642, 26.3415, 644.642, 0.262511, -0.0824726, -0.0480874
12631, 421, 0.990122, 1, 27.4601, 26.3695, 644.789, 0.261648, -0.0826605, -0.0481009
12632, 421.033, 0.989371, 1, 27.3878, 26.3752, 644.444, 0.259705, -0.0832987, -0.0486754
12633, 421.067, 0.989944, 1, 27.2583, 26.5527, 645.218, 0.261055, -0.0827069, -0.0504584
12634, 421.1, 0.990068, 1, 27.1798, 26.46, 645.446, 0.258338, -0.0824052, -0.0513458
12635, 421.133, 0.989562, 1, 27.1501, 26.3729, 648.281, 0.257965, -0.0807825, -0.0522323
12636, 421.167, 0.989039, 1, 26.9949, 26.3115, 650.268, 0.255783, -0.0776769, -0.0540866
12637, 421.2, 0.991029, 1, 27.0777, 26.3143, 653.023, 0.249487, -0.0743909, -0.0547195
12638, 421.233, 0.990527, 1, 27.4954, 26.7132, 660.495, 0.2592, -0.0734773, -0.0546324
12639, 421.267, 0.990149, 1, 27.4313, 27.0043, 662.199, 0.2674, -0.0722141, -0.0577481
12640, 421.3, 0.989898, 1, 27.4353, 27.0215, 660.615, 0.275437, -0.0751854, -0.0585715
12641, 421.333, 0.990315, 1, 27.3602, 27.077, 659.595, 0.276756, -0.0740357, -0.0589598
12642, 421.367, 0.99072, 1, 27.2673, 26.9241, 657.468, 0.277635, -0.0742968, -0.0602932
12643, 421.4, 0.990851, 1, 27.1303, 26.8276, 655.457, 0.274836, -0.0759581, -0.0597223
12644, 421.433, 0.991536, 1, 27.0028, 26.7322, 653.647, 0.275336, -0.0749785, -0.0592795
12645, 421.467, 0.991494, 1, 26.9946, 26.7462, 653.677, 0.274837, -0.0750405, -0.0590869
12646, 421.5, 0.990529, 1, 26.7701, 26.6944, 651.004, 0.273799, -0.0734751, -0.0600144
12647, 421.533, 0.990469, 1, 26.5926, 26.677, 649.421, 0.268355, -0.072276, -0.060089
